time,temp_pi,hum_pi,PM1,PM2.5,PM10,temp_blue,precip,hum_blue,wind_speed,wind_direction,cloud_cover,date,sunrise,sunset,day_len
2021-03-22 10:00:00+01:00,6.083333333333332,61.300000000000004,7.070833333333333,15.645000000000001,24.679999999999996,3.3663135000000004,0.0,71.0,15.077082,56.68936,85.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 11:00:00+01:00,7.0,54.21666666666666,7.3325000000000005,16.150833333333335,25.441666666666663,4.7763133,0.0,64.0,12.303366,69.443954,10.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 12:00:00+01:00,7.1000000000000005,52.675000000000004,4.064166666666667,7.229166666666667,10.395833333333332,5.6963134,0.0,53.0,14.843179999999998,75.96376,21.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 13:00:00+01:00,7.3500000000000005,51.0,3.780833333333334,8.228333333333333,12.899166666666666,6.1563134,0.0,45.0,16.179985000000002,69.14554,68.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 14:00:00+01:00,7.925000000000001,48.53333333333333,4.099166666666666,7.159999999999999,10.198333333333334,5.216313400000001,0.0,59.0,3.6,323.13013,71.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 15:00:00+01:00,7.875000000000001,48.86666666666667,4.211666666666666,10.556666666666667,17.3625,5.676313400000001,0.0,57.0,4.39436,304.99203,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 16:00:00+01:00,7.5249999999999995,50.33333333333332,4.570833333333334,11.411666666666669,18.744166666666665,5.9763136,0.0,56.0,4.3349743,311.63354,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 17:00:00+01:00,7.008333333333334,51.82500000000001,4.380833333333333,12.048333333333332,20.35666666666667,6.0963135,0.0,56.0,4.072935,315.0,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 18:00:00+01:00,6.508333333333334,53.28333333333333,3.3000000000000003,6.847499999999999,10.540833333333333,6.0763135,0.0,58.0,4.3349743,265.23636,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 19:00:00+01:00,5.866666666666667,56.43333333333334,3.5716666666666668,7.419999999999999,11.427500000000002,5.4763136,0.0,63.0,9.178235,244.44002999999998,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 20:00:00+01:00,5.708333333333333,57.849999999999994,3.2566666666666664,7.869999999999998,12.794166666666667,3.7263135999999997,0.0,69.0,13.089354,238.49573999999998,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 21:00:00+01:00,5.508333333333333,59.1,4.08,8.33,12.743333333333334,3.1963136000000003,0.0,70.0,9.885261999999999,236.88866000000002,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 22:00:00+01:00,5.38,59.45,3.599,8.07,12.793000000000001,3.0563135,0.0,72.0,7.729527,207.75853999999998,100.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-22 23:00:00+01:00,5.291666666666665,59.50000000000001,2.6941666666666664,6.901666666666668,11.425833333333332,2.2363133,0.0,73.0,7.342588,191.30993999999998,55.0,2021-03-22,2021-03-22 06:24:53.532197+01:00,2021-03-22 18:41:11.943571+01:00,0 days 12:16:18.411374
2021-03-23 00:00:00+01:00,5.083333333333333,60.258333333333326,3.6366666666666663,9.185,15.142499999999998,2.1363133999999997,0.0,77.0,8.311245,184.96974,10.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 01:00:00+01:00,4.8583333333333325,61.775000000000006,4.545833333333333,8.945833333333331,13.474999999999996,1.2963135000000001,0.0,89.0,7.928178,177.39743,3.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 02:00:00+01:00,4.700000000000001,62.741666666666674,2.7883333333333336,5.594166666666667,8.494166666666667,0.74631345,0.0,92.0,6.6185193,157.61987,16.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 03:00:00+01:00,4.416666666666666,64.46666666666665,3.9808333333333334,8.293333333333335,12.790000000000001,0.21631348,0.0,95.0,4.553679499999999,161.56505,0.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 04:00:00+01:00,3.8000000000000003,67.64166666666667,3.7241666666666666,7.495833333333334,11.4,-0.5736865,0.0,96.0,2.7416782000000004,156.8014,0.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 05:00:00+01:00,3.1750000000000003,71.18333333333332,4.7375,10.595833333333333,16.78,-1.0836865,0.0,95.0,2.7416782000000004,113.19859,4.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 06:00:00+01:00,3.027272727272727,71.9090909090909,4.08909090909091,10.145454545454545,16.636363636363637,-1.0036863999999999,0.0,95.0,4.553679499999999,108.43494399999999,100.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 07:00:00+01:00,2.9583333333333335,72.49166666666667,5.206666666666666,10.249166666666666,15.438333333333334,-0.99368644,0.0,95.0,4.73506,98.74616,100.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 08:00:00+01:00,3.183333333333333,73.41666666666667,6.402500000000001,12.324999999999998,18.388333333333335,-0.7736864999999999,0.0,94.0,3.6,89.99999,100.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 09:00:00+01:00,4.658333333333334,65.67499999999998,8.325833333333334,17.159166666666668,26.344166666666666,0.4263135,0.0,88.0,3.096837,35.537659999999995,25.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 10:00:00+01:00,8.316666666666666,53.28333333333333,6.0424999999999995,11.798333333333334,17.71,3.1063134999999997,0.0,76.0,5.1165614,50.7106,6.6000004,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 11:00:00+01:00,13.408333333333331,38.358333333333334,4.840833333333333,10.01,15.38833333333333,5.4163136,0.0,67.0,6.924738400000001,62.102737,18.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 12:00:00+01:00,17.391666666666666,32.19166666666666,5.140833333333333,7.510833333333333,9.632500000000002,7.216313400000001,0.0,55.0,7.421589999999999,67.166336,62.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 13:00:00+01:00,18.65,30.083333333333332,3.7524999999999995,6.064166666666668,8.284166666666666,8.656314,0.0,48.0,6.9527545,68.7495,70.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 14:00:00+01:00,19.983333333333334,28.125,4.61,10.0425,15.749999999999998,9.586313,0.0,39.0,11.269782000000001,63.43495,0.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 15:00:00+01:00,17.624999999999996,30.933333333333337,4.364999999999999,9.652500000000002,15.223333333333334,10.446314,0.0,37.0,9.826088,61.55706800000001,3.6000001000000004,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 16:00:00+01:00,13.99,35.77,3.787,6.641,9.477,10.976314,0.0,36.0,8.209263,52.125,25.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 17:00:00+01:00,12.683333333333332,37.73333333333333,4.529166666666666,10.465000000000002,16.7625,11.126313,0.0,35.0,8.496304499999999,53.61563,26.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 18:00:00+01:00,11.616666666666665,40.35,2.7100000000000004,6.039999999999999,9.553333333333335,11.096313,0.0,35.0,7.754637,68.19859,100.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 19:00:00+01:00,10.424999999999999,42.9,3.8149999999999995,7.1475,10.535,10.686314,0.0,37.0,6.1622069999999995,83.29016,100.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 20:00:00+01:00,9.416666666666668,45.20833333333334,3.826666666666666,7.878333333333334,12.093333333333332,9.8063135,0.0,43.0,4.1046314,164.74487,100.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 21:00:00+01:00,8.466666666666667,49.61666666666667,4.839166666666667,8.685833333333333,12.543333333333335,7.3963137,0.0,52.0,7.8954163,204.22775,34.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 22:00:00+01:00,7.566666666666667,53.98333333333333,4.284999999999999,8.777500000000002,13.442499999999997,5.8663135,0.0,57.0,6.849467,176.98721,0.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-23 23:00:00+01:00,6.8500000000000005,57.15833333333333,5.519166666666667,9.145833333333334,12.6725,5.1163135,0.0,60.0,6.151683,159.44395,0.0,2021-03-23,2021-03-23 06:22:52.709917+01:00,2021-03-23 18:42:36.960331+01:00,0 days 12:19:44.250414
2021-03-24 00:00:00+01:00,6.516666666666666,61.90833333333334,5.3549999999999995,9.979166666666666,14.669166666666667,4.3563137,0.0,63.0,5.6920996,161.56505,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 01:00:00+01:00,5.825,64.63333333333334,5.0633333333333335,7.956666666666667,10.690833333333336,3.9063133999999997,0.0,60.0,5.5887027,165.06857,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 02:00:00+01:00,5.358333333333332,64.89166666666665,6.549166666666668,12.6975,19.00166666666667,3.5063136,0.0,57.0,4.452954,165.96376,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 03:00:00+01:00,4.9818181818181815,66.10909090909091,6.809090909090909,12.583636363636366,18.43,3.1563133999999997,0.0,54.0,4.5107870000000005,151.38953999999998,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 04:00:00+01:00,4.383333333333333,70.3,6.949166666666667,13.833333333333334,20.941666666666666,2.8363134999999997,0.0,51.0,3.7064266000000003,150.94539,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 05:00:00+01:00,4.091666666666667,70.10833333333333,5.889166666666667,9.75,13.501666666666667,2.4663136000000003,0.0,51.0,3.319036,130.60128999999998,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 06:00:00+01:00,3.766666666666667,71.24166666666666,5.922499999999999,11.2875,16.764166666666664,2.1163135,0.0,53.0,3.6,126.869896,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 07:00:00+01:00,3.9499999999999997,71.90833333333335,7.237500000000001,16.155,25.565833333333334,1.8763136000000002,0.0,54.0,2.7416782000000004,113.19859,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 08:00:00+01:00,4.675000000000002,70.61666666666666,7.764166666666665,16.538333333333338,25.721666666666668,1.8263135,0.0,58.0,1.9386592,68.19859,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 09:00:00+01:00,5.3999999999999995,66.85000000000001,5.1375,10.0925,15.194166666666668,3.0363135,0.0,61.0,1.0182338,44.999984999999995,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 10:00:00+01:00,9.65,51.25833333333333,6.526666666666666,12.531666666666666,18.675833333333333,5.8063135,0.0,57.0,2.4149535,26.565033000000003,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 11:00:00+01:00,13.875,41.175000000000004,4.1899999999999995,8.119166666666667,12.147499999999999,8.526314,0.0,52.0,3.7585104,16.69925,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 12:00:00+01:00,17.916666666666668,34.65833333333334,5.2075000000000005,8.620833333333334,11.94,10.746313,0.0,47.0,2.5959969,33.690063,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 13:00:00+01:00,21.0,31.05,5.0758333333333345,9.01,12.940833333333336,12.316314,0.0,43.0,2.0364676,44.999984999999995,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 14:00:00+01:00,22.291666666666668,28.766666666666666,5.661666666666666,11.119166666666667,16.734166666666667,13.566314000000002,0.0,40.0,1.5273507,44.999984999999995,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 15:00:00+01:00,24.34166666666667,25.5,4.7375,7.969166666666666,11.135833333333332,13.706313,0.0,37.0,0.5091169,315.0,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 16:00:00+01:00,19.691666666666663,31.10833333333333,4.259166666666666,7.618333333333333,10.981666666666667,13.986314000000002,0.0,37.0,1.9386592,248.1986,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 17:00:00+01:00,15.566666666666668,38.85833333333334,6.690833333333334,15.308333333333332,24.435833333333335,14.036313,0.0,37.0,1.8,270.0,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 18:00:00+01:00,14.766666666666666,41.724999999999994,5.7174999999999985,11.828333333333331,18.19,13.856314000000001,0.0,39.0,2.968636,255.96376,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 19:00:00+01:00,13.508333333333335,46.14166666666666,6.974166666666666,12.035833333333331,17.04,13.386313000000001,0.0,42.0,2.3051247999999998,231.3402,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 20:00:00+01:00,11.933333333333332,52.90833333333334,7.399166666666666,14.989166666666668,22.853333333333328,12.316314,0.0,47.0,5.815978,201.8014,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 21:00:00+01:00,11.025,53.291666666666664,6.9624999999999995,13.917500000000002,21.104166666666668,9.896314,0.0,60.0,7.6282630000000005,199.29004,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 22:00:00+01:00,10.136363636363637,54.936363636363645,6.321818181818181,9.570909090909089,12.569090909090908,8.446314,0.0,66.0,7.6367525999999994,171.8699,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-24 23:00:00+01:00,9.466666666666667,55.80000000000001,5.9225,10.301666666666666,14.647499999999999,7.2963133000000004,0.0,65.0,8.209263,164.74487,0.0,2021-03-24,2021-03-24 06:20:51.887903+01:00,2021-03-24 18:44:01.863618+01:00,0 days 12:23:09.975715
2021-03-25 00:00:00+01:00,8.891666666666667,57.46666666666666,4.454166666666667,9.2875,14.324999999999998,7.0763134999999995,0.0,53.0,7.594207300000001,174.55966,0.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 01:00:00+01:00,8.241666666666665,58.96666666666667,9.6875,16.1375,22.424166666666668,6.5463133000000004,0.0,45.0,6.9247380000000005,171.02737,0.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 02:00:00+01:00,7.574999999999999,60.84166666666667,4.585000000000001,9.209166666666667,13.9925,5.966313400000001,0.0,40.0,6.519876999999999,173.6598,0.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 03:00:00+01:00,7.118181818181818,63.73636363636364,4.270909090909091,9.26909090909091,14.51909090909091,5.2963133000000004,0.0,45.0,9.36,180.0,2.4,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 04:00:00+01:00,6.390909090909091,65.27272727272727,3.354545454545455,8.618181818181819,14.280909090909091,4.2963133000000004,0.0,53.0,6.28713,193.24052,2.4,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 05:00:00+01:00,5.824999999999999,67.26666666666668,5.206666666666667,8.954166666666667,12.653333333333334,2.6563133999999997,0.0,66.0,4.6938252,175.60128999999998,4.8,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 06:00:00+01:00,5.775000000000001,66.375,4.14,9.391666666666666,14.9475,1.4963136000000001,0.0,75.0,5.4119864,176.18593,8.400001,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 07:00:00+01:00,5.75,69.925,4.134166666666666,8.385833333333332,12.790833333333332,2.5063136000000004,0.0,63.0,6.638072,167.47118999999998,5.4,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 08:00:00+01:00,6.858333333333332,62.21666666666666,4.6625,9.09,13.639166666666668,3.4763135999999997,0.0,54.0,5.937272,165.96376,6.3,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 09:00:00+01:00,7.49090909090909,58.53636363636363,3.439090909090909,7.783636363636364,12.37909090909091,5.1563134,0.0,56.0,3.96,180.0,5.4,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 10:00:00+01:00,10.991666666666665,49.48333333333334,3.1316666666666664,7.644999999999999,12.469166666666668,8.336313,0.0,50.0,7.491114,234.78241,7.5000005000000005,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 11:00:00+01:00,16.433333333333337,39.75,4.615833333333334,8.121666666666668,11.615000000000002,10.906314,0.0,50.0,11.923557,241.11342000000002,7.2000003,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 12:00:00+01:00,19.541666666666668,34.30833333333334,7.076666666666665,15.366666666666665,24.076666666666668,12.816314,0.0,49.0,12.522619,251.56506000000002,4.8,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 13:00:00+01:00,22.21666666666667,30.375,5.381666666666667,10.486666666666666,15.729166666666666,14.196314000000001,0.0,47.0,12.371645,261.63412,5.7000003,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 14:00:00+01:00,23.325,28.858333333333334,4.995000000000001,10.105833333333333,15.400833333333333,15.086313,0.0,45.0,12.959999,270.0,32.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 15:00:00+01:00,23.224999999999994,29.66666666666667,4.284999999999999,8.435,12.707500000000001,15.486314000000002,0.0,45.0,11.879999,270.0,75.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 16:00:00+01:00,19.591666666666665,34.31666666666667,4.150833333333334,9.479999999999999,15.120833333333335,15.356314000000001,0.0,46.0,12.6462,274.8991,14.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 17:00:00+01:00,18.049999999999997,38.099999999999994,5.635000000000001,11.251666666666665,17.055000000000003,15.146314000000002,0.0,46.0,13.910169,280.43747,49.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 18:00:00+01:00,16.825,39.99166666666667,5.39,10.874166666666666,16.550833333333333,14.446314000000001,0.0,48.0,14.145756,284.74356,64.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 19:00:00+01:00,15.549999999999999,42.90833333333333,6.500000000000001,11.035833333333331,15.493333333333332,13.736314000000002,0.0,51.0,13.207633999999999,287.4472,100.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 20:00:00+01:00,14.858333333333333,44.35833333333333,6.697500000000001,10.1175,13.269166666666669,12.696314,0.0,58.0,10.365250999999999,290.32315,100.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 21:00:00+01:00,13.975,48.36666666666667,6.635000000000001,11.321666666666667,15.937500000000002,11.436314,0.0,65.0,8.049845,280.30487,87.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 22:00:00+01:00,12.908333333333333,55.133333333333326,6.303333333333334,11.966666666666667,17.74416666666666,10.476314,0.0,69.0,6.9899354,258.11133,3.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-25 23:00:00+01:00,11.875,59.76666666666666,6.555000000000001,8.160000000000002,9.2375,9.546313,0.0,71.0,6.792466,237.99462999999997,1.0,2021-03-25,2021-03-25 06:18:51.096761+01:00,2021-03-25 18:45:26.662677+01:00,0 days 12:26:35.565916
2021-03-26 00:00:00+01:00,11.083333333333334,60.41666666666666,6.511666666666666,11.775833333333333,17.069999999999997,8.686314,0.0,70.0,5.692099,214.69516000000002,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 01:00:00+01:00,10.51666666666667,60.39166666666667,6.68,13.268333333333333,20.064166666666665,8.096313,0.0,70.0,6.489992,213.69006000000002,1.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 02:00:00+01:00,9.749999999999998,63.349999999999994,5.835833333333333,11.015833333333333,16.286666666666665,7.7363133,0.0,70.0,6.792466,212.00538999999998,1.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 03:00:00+01:00,8.983333333333333,65.33333333333333,5.5200000000000005,9.482500000000002,13.39,7.0563135,0.0,69.0,8.766573,199.17902,25.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 04:00:00+01:00,8.4,66.96666666666667,6.5575,12.421666666666669,18.397499999999997,6.0263133,0.0,71.0,5.3517847000000005,227.72632000000002,5.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 05:00:00+01:00,8.066666666666666,67.68333333333332,7.155833333333334,13.949166666666668,20.92833333333333,4.9363136,0.0,75.0,0.8049845,243.43495,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 06:00:00+01:00,7.75,70.05833333333334,8.253333333333334,16.333333333333332,24.66,4.3163137,0.0,78.0,0.35999998,360.0,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 07:00:00+01:00,7.491666666666666,72.54166666666667,7.230833333333334,11.534166666666666,15.636666666666665,3.7763135,0.0,83.0,1.08,360.0,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 08:00:00+01:00,8.299999999999999,66.3,6.6375,10.999999999999998,15.243333333333332,3.5063136,0.0,87.0,2.0991426,30.963745,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 09:00:00+01:00,9.274999999999999,61.13333333333333,7.030833333333334,11.778333333333334,16.41583333333333,4.7063136,0.0,81.0,2.6208394,344.0546,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
